OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,ShapeSTArea,ShapeSTLength
1806,24,021,750802,24021750802,7508.02,Census Tract,G5020,S,3923218,143778,+39.4557220,-077.3880023,6830746.70703125,12439.2524608376
1807,24,021,751202,24021751202,7512.02,Census Tract,G5020,S,4189311,16605,+39.4525529,-077.4463886,7063371.77734375,11533.2054410693
1808,24,021,750701,24021750701,7507.01,Census Tract,G5020,S,3432110,0,+39.4551284,-077.4078207,5764403.3828125,11813.9379786298
1809,24,021,750702,24021750702,7507.02,Census Tract,G5020,S,1450366,0,+39.4326934,-077.4203868,2434406.6953125,8108.5251461178
1810,24,005,430700,24005430700,4307,Census Tract,G5020,S,2206909,0,+39.2411073,-076.7023650,3684167.609375,8203.35200049167
1811,24,031,701601,24031701601,7016.01,Census Tract,G5020,S,301675,0,+39.0147267,-076.9763685,500409.953125,4149.52480763953
1812,24,031,704804,24031704804,7048.04,Census Tract,G5020,S,344517,0,+38.9834063,-077.0935260,570966,4169.55535662286
1813,24,031,700613,24031700613,7006.13,Census Tract,G5020,S,12601430,86557,+39.1409496,-077.2979604,21120727.5429688,25402.1207344675
1814,24,001,000700,24001000700,7,Census Tract,G5020,S,1844978,0,+39.6329587,-078.7526552,3114541.80078125,8085.31384263285
1815,24,001,001000,24001001000,10,Census Tract,G5020,S,1178741,2863,+39.6573560,-078.7675027,1996072.6953125,7834.69589828505
1816,24,001,001200,24001001200,12,Census Tract,G5020,S,6941816,225303,+39.6560734,-078.7870040,12105216.7148438,22548.7389612474
1817,24,001,001503,24001001503,15.03,Census Tract,G5020,S,29897897,10162,+39.7091742,-078.8684222,50593536.5820312,40385.098980666
1818,24,001,002100,24001002100,21,Census Tract,G5020,S,62628022,62197,+39.5551974,-078.9860824,105580677.929688,50226.4525620612
1819,24,001,001800,24001001800,18,Census Tract,G5020,S,9089058,2338,+39.6570617,-078.9459687,15357095.2851562,16540.3903457693
1820,24,001,001600,24001001600,16,Census Tract,G5020,S,19366810,7772,+39.6898438,-078.9301097,32758681.9804688,31785.714943511
1821,24,001,000200,24001000200,2,Census Tract,G5020,S,124505956,3080200,+39.6123134,-078.7031037,215335761.734375,101420.354588033
1822,24,001,000800,24001000800,8,Census Tract,G5020,S,3271526,408357,+39.6288831,-078.7630037,6211515.58203125,16211.0655595229
1823,24,001,000100,24001000100,1,Census Tract,G5020,S,486755799,7821335,+39.6365143,-078.5094487,834938981.054688,180288.557072706
1824,24,001,002000,24001002000,20,Census Tract,G5020,S,69424572,1290848,+39.5641160,-078.8950854,119098404.707031,69163.3307862228
1825,24,001,001402,24001001402,14.02,Census Tract,G5020,S,2977789,0,+39.6519192,-078.8099723,5029581.77734375,14660.1069610211
1826,24,001,001401,24001001401,14.01,Census Tract,G5020,S,37999316,6788,+39.6432593,-078.8338076,64179004.2929688,50058.3296942565
1827,24,001,001300,24001001300,13,Census Tract,G5020,S,9984898,304110,+39.6281555,-078.8084386,17361941.0664062,22607.629629391
1828,24,001,002200,24001002200,22,Census Tract,G5020,S,60150344,1043712,+39.4980725,-078.9858124,102869833.308594,58651.8216729996
1829,24,001,001900,24001001900,19,Census Tract,G5020,S,62655491,43248,+39.6087480,-078.9349249,105772462.640625,54291.801167996
1830,24,001,000600,24001000600,6,Census Tract,G5020,S,4098568,70648,+39.6409546,-078.7398353,7039011.953125,14692.3111102373
1831,24,001,001700,24001001700,17,Census Tract,G5020,S,32782296,26908,+39.6632838,-078.8720813,55434419.9414062,39754.520749089
1832,24,001,001502,24001001502,15.02,Census Tract,G5020,S,23693795,95979,+39.7081979,-078.8033273,40240480.546875,33466.8702828968
1833,24,001,000500,24001000500,5,Census Tract,G5020,S,11455399,157507,+39.6546637,-078.7294891,19616858.234375,21006.0560365471
1834,24,035,810800,24035810800,8108,Census Tract,G5020,S,18846259,9644478,+38.9993540,-076.2995616,47239231.0507812,34987.7006599981
1835,24,025,301302,24025301302,3013.02,Census Tract,G5020,S,2523137,28652,+39.4304798,-076.3173293,4282764.74609375,9574.51723157172
1836,24,025,301402,24025301402,3014.02,Census Tract,G5020,S,2875385,154487,+39.4068000,-076.3320203,5081395.5,10828.1115994091
1837,24,025,302902,24025302902,3029.02,Census Tract,G5020,S,4038357,4361,+39.5009116,-076.1740103,6798805.83203125,13795.3491063663
1838,24,025,304202,24025304202,3042.02,Census Tract,G5020,S,49234310,94064,+39.5896422,-076.4579593,83174278.3164062,44822.8833293106
1839,24,025,305300,24025305300,3053,Census Tract,G5020,S,40714139,2348058,+39.6320877,-076.2210331,72688626.9101562,50658.6260350668
1840,24,025,306200,24025306200,3062,Census Tract,G5020,S,1919790,7649765,+39.5352666,-076.0897749,16106599.546875,19776.7909773788
1841,24,025,301601,24025301601,3016.01,Census Tract,G5020,S,5159946,21259,+39.4184670,-076.3107397,8692860.2421875,12797.4248462269
1842,24,025,303602,24025303602,3036.02,Census Tract,G5020,S,3961621,2581,+39.5235557,-076.3216087,6670590.234375,11134.5708340019
1843,24,009,861004,24009861004,8610.04,Census Tract,G5020,S,7273271,2739198,+38.3586351,-076.4076066,16309203.234375,30895.6108710165
1844,24,009,861003,24009861003,8610.03,Census Tract,G5020,S,11101835,5947765,+38.3394149,-076.4274260,27756889.015625,37976.9553826815
1845,24,025,301301,24025301301,3013.01,Census Tract,G5020,S,14914947,127756,+39.4345279,-076.3391472,25249889.96875,29187.0390353591
1846,24,025,303603,24025303603,3036.03,Census Tract,G5020,S,7270993,18251,+39.5592917,-076.3414252,12279384.0546875,19071.9780780941
1847,24,025,306400,24025306400,3064,Census Tract,G5020,S,10912153,730284,+39.5607963,-076.1170962,19612929.34375,19648.9100021916
1848,24,003,740106,24003740106,7401.06,Census Tract,G5020,S,11972588,0,+39.1483910,-076.7621355,19934535.2734375,31810.7960921896
1849,24,003,740107,24003740107,7401.07,Census Tract,G5020,S,3031915,0,+39.1587777,-076.7305153,5049661.25390625,9544.0453037818
1850,24,003,706403,24003706403,7064.03,Census Tract,G5020,S,1384225,19353,+38.9640420,-076.5038205,2324877.61328125,6702.99165570646
1851,24,003,740703,24003740703,7407.03,Census Tract,G5020,S,2373221,0,+39.0560258,-076.7033716,3941193.125,9503.9909688908
1852,24,003,740502,24003740502,7405.02,Census Tract,G5020,S,6134908,0,+39.1141421,-076.8015595,10204858.7695312,16436.7586346674
1853,24,003,730513,24003730513,7305.13,Census Tract,G5020,S,550462,0,+39.1246253,-076.6352920,915914.265625,4461.14939158489
1854,24,003,702703,24003702703,7027.03,Census Tract,G5020,S,2865348,969932,+39.0001524,-076.5129910,6359086.3046875,10784.9844298379
1855,24,003,740108,24003740108,7401.08,Census Tract,G5020,S,4358516,0,+39.1441698,-076.7398165,7256129.51953125,12271.373624816
1856,24,003,730509,24003730509,7305.09,Census Tract,G5020,S,2850146,0,+39.1172646,-076.6126917,4741381.14453125,12721.8652174384
1857,24,003,731207,24003731207,7312.07,Census Tract,G5020,S,3273550,360390,+39.0921257,-076.5467396,6041014.1796875,14292.7267730309
1858,24,003,702704,24003702704,7027.04,Census Tract,G5020,S,1831286,0,+38.9896868,-076.5374493,3035540.39453125,7417.83371772319
1859,24,025,303900,24025303900,3039,Census Tract,G5020,S,2055205,25459,+39.5328878,-076.3356674,3502483.671875,9797.3776281157
1860,24,025,301202,24025301202,3012.02,Census Tract,G5020,S,5697476,4910,+39.4862257,-076.3315415,9586471.015625,15145.022760641
1861,24,025,303206,24025303206,3032.06,Census Tract,G5020,S,3451170,0,+39.5497111,-076.3828243,5812095.09765625,12814.970515453
1862,24,003,740205,24003740205,7402.05,Census Tract,G5020,S,2016465,0,+39.1424176,-076.6397409,3356875.28125,10288.5681840626
1863,24,003,730606,24003730606,7306.06,Census Tract,G5020,S,4089361,255666,+39.0876124,-076.5854594,7222188.23046875,17334.595904919
1864,24,003,706303,24003706303,7063.03,Census Tract,G5020,S,972046,134645,+38.9547453,-076.4856160,1832701.30859375,7906.68303083325
1865,24,003,730205,24003730205,7302.05,Census Tract,G5020,S,804742,0,+39.1384252,-076.5940617,1339525.50390625,5732.60757443664
1866,24,003,731313,24003731313,7313.13,Census Tract,G5020,S,2071483,106534,+39.1361759,-076.5592936,3625316.484375,8023.14250989513
1867,24,003,701301,24003701301,7013.01,Census Tract,G5020,S,38495538,0,+38.9270086,-076.6340400,63698480.9921875,45051.5773088804
1868,24,003,730508,24003730508,7305.08,Census Tract,G5020,S,832732,0,+39.1358095,-076.6207338,1386021.0234375,6708.26456753317
1869,24,003,730701,24003730701,7307.01,Census Tract,G5020,S,3209006,2670560,+39.0533281,-076.5366194,9765069.75390625,15563.0546572093
1870,24,003,730512,24003730512,7305.12,Census Tract,G5020,S,852901,0,+39.1302015,-076.6275732,1419366.59375,6330.69135085771
1871,24,003,730403,24003730403,7304.03,Census Tract,G5020,S,1267848,0,+39.1460527,-076.6250808,2110847.30078125,5865.73082902647
1872,24,003,730206,24003730206,7302.06,Census Tract,G5020,S,1448521,121507,+39.1522873,-076.5929712,2614392.99609375,9971.34645590787
1873,24,003,706404,24003706404,7064.04,Census Tract,G5020,S,829296,0,+38.9558576,-076.4972929,1373340.625,5054.30955243536
1874,24,003,701103,24003701103,7011.03,Census Tract,G5020,S,1683606,920475,+38.9352164,-076.5439597,4309977.9921875,9857.97417776924
1875,24,003,740704,24003740704,7407.04,Census Tract,G5020,S,25835091,30254,+39.0333668,-076.7189496,42924257.8945312,35556.4229869939
1876,24,003,730404,24003730404,7304.04,Census Tract,G5020,S,1851259,0,+39.1434626,-076.6110432,3081951.7109375,8206.37477454127
1877,24,003,706103,24003706103,7061.03,Census Tract,G5020,S,482219,101775,+38.9794364,-076.4890898,967764.41015625,6221.74982409286
1878,24,003,706102,24003706102,7061.02,Census Tract,G5020,S,720089,147436,+38.9766586,-076.4939392,1437482.07421875,6953.68476254127
1879,24,003,730511,24003730511,7305.11,Census Tract,G5020,S,397744,0,+39.1389062,-076.6299532,662070.41015625,3743.12728571529
1880,24,003,701202,24003701202,7012.02,Census Tract,G5020,S,8182490,3769626,+38.9133331,-076.5241197,19770923.9765625,19370.5014845095
1881,24,003,730507,24003730507,7305.07,Census Tract,G5020,S,3109013,0,+39.1294004,-076.6049714,5173779.6796875,9650.63212189364
1882,24,003,701104,24003701104,7011.04,Census Tract,G5020,S,3329552,684636,+38.9396531,-076.5514014,6643834.453125,15080.7193727755
1883,24,003,730101,24003730101,7301.01,Census Tract,G5020,S,4460875,767935,+39.1557034,-076.5598068,8707622.5546875,14183.0900707468
1884,24,003,731209,24003731209,7312.09,Census Tract,G5020,S,7021038,19032,+39.1279202,-076.5696850,11713725.5664062,17135.6945069514
1885,24,003,731312,24003731312,7313.12,Census Tract,G5020,S,1727906,61882,+39.1357913,-076.5436027,2978951.10546875,9029.84975865402
1886,24,003,731210,24003731210,7312.10,Census Tract,G5020,S,4113708,124869,+39.1138104,-076.5366071,7051220.63671875,11317.4086796951
1887,24,003,740501,24003740501,7405.01,Census Tract,G5020,S,3595145,0,+39.1047480,-076.8168921,5978624.3828125,19576.2234663186
1888,24,003,730102,24003730102,7301.02,Census Tract,G5020,S,19456267,4203009,+39.1801207,-076.5569878,39428065.5898438,32730.8063315943
1889,24,003,731206,24003731206,7312.06,Census Tract,G5020,S,8906941,8354912,+39.0873767,-076.4791077,28690313.046875,21993.7179773629
1890,24,003,731107,24003731107,7311.07,Census Tract,G5020,S,4569887,2495919,+39.0563016,-076.4729500,11734250.9335938,18173.5046426048
1891,24,003,701201,24003701201,7012.01,Census Tract,G5020,S,6371752,3725474,+38.8823379,-076.5051044,16690554.0351562,18557.8050014922
1892,24,003,740204,24003740204,7402.04,Census Tract,G5020,S,3303290,0,+39.1421509,-076.6497823,5499063.24609375,13196.5904202433
1893,24,003,730514,24003730514,7305.14,Census Tract,G5020,S,521191,0,+39.1308179,-076.6354304,867363.35546875,4219.3731131386
1894,24,003,730510,24003730510,7305.10,Census Tract,G5020,S,1636231,0,+39.1217611,-076.6231698,2722304.671875,7481.20863425606
1895,24,003,750204,24003750204,7502.04,Census Tract,G5020,S,5513806,4445,+39.2154046,-076.6054141,9205069.8515625,16507.810515772
1896,24,003,701302,24003701302,7013.02,Census Tract,G5020,S,62602046,0,+38.8664553,-076.6450598,103412451.914062,45994.3065555352
1897,24,003,706304,24003706304,7063.04,Census Tract,G5020,S,1208232,784376,+38.9541818,-076.4722362,3299912.57421875,12127.186007723
1898,24,003,731205,24003731205,7312.05,Census Tract,G5020,S,7753055,643267,+39.1022306,-076.5149391,13962062.6328125,15795.3176789567
1899,24,003,731208,24003731208,7312.08,Census Tract,G5020,S,4881103,200748,+39.1055529,-076.5518689,8451206.31640625,14102.0290774865
1900,24,003,730702,24003730702,7307.02,Census Tract,G5020,S,3666581,1887938,+39.0728244,-076.5674308,9228133.57421875,15019.1689277186
1901,24,003,730605,24003730605,7306.05,Census Tract,G5020,S,3124530,13296,+39.0860093,-076.5626359,5215309.7890625,9617.535426656
1902,24,003,731106,24003731106,7311.06,Census Tract,G5020,S,2693447,104883,+39.0437081,-076.4771306,4645569.171875,10846.4415553783
1903,24,025,306100,24025306100,3061,Census Tract,G5020,S,3384542,1681231,+39.5502983,-076.0960982,8531407.76953125,15779.9230353541
1904,24,005,421200,24005421200,4212,Census Tract,G5020,S,903700,676487,+39.2473669,-076.4995260,2638540.11328125,9947.43436328835
1905,24,005,440600,24005440600,4406,Census Tract,G5020,S,6130292,14443,+39.3714528,-076.4818923,10295870.2070312,15792.9924013956
1906,24,005,451200,24005451200,4512,Census Tract,G5020,S,5036179,2805,+39.3371528,-076.4698689,8435136.46484375,18445.3440726066
1907,24,005,451802,24005451802,4518.02,Census Tract,G5020,S,10942342,21863174,+39.3178542,-076.3499360,54877833.203125,49902.2000225765
1908,24,005,452400,24005452400,4524,Census Tract,G5020,S,12349391,4776548,+39.2728127,-076.4708660,28615183.9609375,33234.4060803849
1909,24,037,876102,24037876102,8761.02,Census Tract,G5020,S,29792348,2258786,+38.2151865,-076.4990438,52002144.4335938,44468.0236438738
1910,24,037,876003,24037876003,8760.03,Census Tract,G5020,S,24169320,502525,+38.2629076,-076.5319947,40086457.84375,32121.9343400645
1911,24,037,875904,24037875904,8759.04,Census Tract,G5020,S,15208266,1404395,+38.2307984,-076.4711370,26965962.5742188,29611.4769342535
1912,24,037,876101,24037876101,8761.01,Census Tract,G5020,S,63728174,35078865,+38.1737164,-076.5131221,160134263.625,73821.6012756098
1913,24,037,875501,24037875501,8755.01,Census Tract,G5020,S,44548430,313496,+38.2923429,-076.5862851,72941688.4570312,44458.3187112495
1914,24,037,875502,24037875502,8755.02,Census Tract,G5020,S,43376708,83278,+38.3369682,-076.6709802,70747171.2578125,39545.6033592523
1915,24,037,875602,24037875602,8756.02,Census Tract,G5020,S,28301039,201079,+38.3376903,-076.5789509,46396275.375,40149.4064895113
1916,24,037,876004,24037876004,8760.04,Census Tract,G5020,S,7832359,14405,+38.2895475,-076.5052167,12756232.5117188,15451.611753699
1917,24,037,875803,24037875803,8758.03,Census Tract,G5020,S,44482510,20005883,+38.2848482,-076.4076612,104863257.132812,56693.5393271662
1918,24,037,875601,24037875601,8756.01,Census Tract,G5020,S,31423679,21777,+38.3813819,-076.6650226,51248981.2578125,37928.4855515691
1919,24,005,490603,24005490603,4906.03,Census Tract,G5020,S,1068259,0,+39.3755535,-076.6234168,1790344.78125,8076.69590357373
1920,24,025,301102,24025301102,3011.02,Census Tract,G5020,S,23873711,97379,+39.4955815,-076.2678423,40314641.3046875,35399.06944896
1921,24,025,303300,24025303300,3033,Census Tract,G5020,S,30500228,59434,+39.5195637,-076.4177542,51417816.8242188,38487.6222864734
1922,24,025,302100,24025302100,3021,Census Tract,G5020,S,44467765,2907255,+39.5936555,-076.1754272,79888808.4609375,47677.3757438526
1923,24,025,301201,24025301201,3012.01,Census Tract,G5020,S,17664259,170716,+39.4566683,-076.3498087,29957714.5351562,28182.1759878734
1924,24,025,301401,24025301401,3014.01,Census Tract,G5020,S,5791837,1533104,+39.4075954,-076.3570500,12286607.4492188,17065.3587291227
1925,24,025,302801,24025302801,3028.01,Census Tract,G5020,S,9875519,14017,+39.5464162,-076.1532231,16648222,20034.8188145679
1926,24,025,303700,24025303700,3037,Census Tract,G5020,S,33946884,158368,+39.5367480,-076.2524477,57415460.90625,35977.6843331642
1927,24,025,303400,24025303400,3034,Census Tract,G5020,S,19124613,66078,+39.4877860,-076.3780299,32261867.796875,29274.1202773322
1928,24,025,302400,24025302400,3024,Census Tract,G5020,S,21567027,3710075,+39.4646785,-076.2158650,42469027.1171875,39257.2545691415
1929,24,025,306300,24025306300,3063,Census Tract,G5020,S,15052419,20665622,+39.4955418,-076.0836184,60087239.3125,45452.7985356735
1930,24,025,305200,24025305200,3052,Census Tract,G5020,S,40493518,4838895,+39.6661762,-076.2489177,76595561.75,50685.6082543401
1931,24,025,302802,24025302802,3028.02,Census Tract,G5020,S,5618061,0,+39.5139778,-076.1832780,9451689.92578125,14394.0376698308
1932,24,025,305100,24025305100,3051,Census Tract,G5020,S,126592302,2597993,+39.6829175,-076.3415310,218382565.851562,83904.7179848284
1933,24,025,302901,24025302901,3029.01,Census Tract,G5020,S,4198790,4774,+39.5100601,-076.1478606,7071297.375,16834.5785084795
1934,24,025,303201,24025303201,3032.01,Census Tract,G5020,S,37423326,281085,+39.6045622,-076.3794680,63592135.6445312,41682.3340038639
1935,24,025,304201,24025304201,3042.01,Census Tract,G5020,S,59261807,227249,+39.5612678,-076.5076903,100230518.65625,61059.6263728856
1936,24,031,702501,24031702501,7025.01,Census Tract,G5020,S,333229,0,+38.9908535,-077.0286300,552377.51171875,3979.07866081903
1937,24,031,700730,24031700730,7007.30,Census Tract,G5020,S,1779023,7608,+39.1602733,-077.1763166,2975903.9375,7950.47546136191
1938,24,031,700838,24031700838,7008.38,Census Tract,G5020,S,2434231,35116,+39.1034094,-077.2024124,4106287.80078125,10621.4603124545
1939,24,031,700314,24031700314,7003.14,Census Tract,G5020,S,2765827,3279,+39.2096730,-077.2613337,4618765.609375,9636.158108946
1940,24,031,700732,24031700732,7007.32,Census Tract,G5020,S,1536132,4180,+39.1252880,-077.1930288,2563066.3828125,9691.36566217271
1941,24,031,700618,24031700618,7006.18,Census Tract,G5020,S,2790533,15364,+39.0890223,-077.2263638,4664051.828125,12193.7437591827
1942,24,031,700733,24031700733,7007.33,Census Tract,G5020,S,2630254,26251,+39.1602123,-077.2187548,4424516.21484375,9730.1871111375
1943,24,031,701222,24031701222,7012.22,Census Tract,G5020,S,1179645,0,+39.0393872,-077.1168941,1958115.81640625,5885.18063509
1944,24,031,701223,24031701223,7012.23,Census Tract,G5020,S,715731,10789,+39.0325195,-077.1111259,1205747.35546875,5283.86925879148
